# Written on 11Apr2024 at 15:14:19 
# Input file comment: k-mesh for interpolation of KRrBr2
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
       935 -0.7628742997     -0.1525748599      0.6102994398       1.987834806      0.2058444276E-05  0.3971647498E-01   1.422249868    
       935 -0.7628742997     -0.1525748599      0.6102994398       2.120589563     -0.1790071465E-06  0.2204322234E-02 -0.2216024302    
       935 -0.7628742997     -0.1525748599      0.6102994398       2.143732783     -0.3570220019E-06   1.865176738      0.1969194262    
       936 -0.8391617297     -0.7628742997E-01  0.5340120098      0.7092242584     -0.2745333499     -0.6859147021     -0.8720167190    
       936 -0.8391617297     -0.7628742997E-01  0.5340120098       1.041817824     -0.4373938978     -0.2134421431E-01  0.9506720303    
       936 -0.8391617297     -0.7628742997E-01  0.5340120098       1.309265167      0.1972867270      0.6915456051E-01  -1.411032805    
       936 -0.8391617297     -0.7628742997E-01  0.5340120098       1.869178659     -0.1668715746E-01  0.5481954299E-01   1.793637513    
       936 -0.8391617297     -0.7628742997E-01  0.5340120098       2.113179471      0.7511585171      0.2631820827E-01 -0.3143518816    
       936 -0.8391617297     -0.7628742997E-01  0.5340120098       2.228926876      0.1100719901      0.9862080354      0.3406098751    
       937 -0.9154491596     -0.5551115123E-16  0.4577245798      0.7835664407     -0.4419852913     -0.3403348325E-08 -0.9737749179    
       937 -0.9154491596     -0.5551115123E-16  0.4577245798       1.014608707     -0.8992672703      0.9384118755E-06  0.9922775125    
       937 -0.9154491596     -0.5551115123E-16  0.4577245798       1.414013386      0.2757214484      0.1524829818E-05  -1.753582747    
       937 -0.9154491596     -0.5551115123E-16  0.4577245798       1.725796425      0.4945082559E-01 -0.9738144243E-06   1.976617554    
       937 -0.9154491596     -0.5551115123E-16  0.4577245798       2.055484256       1.419249116      0.3093965021E-05 -0.2868523374    
       937 -0.9154491596     -0.5551115123E-16  0.4577245798       2.227150146      0.1617257550     -0.5327009649E-06  0.3852886670    
       938 -0.9917365896      0.7628742997E-01  0.3814371498      0.9136537469     -0.4624856416      0.5925183605     -0.8681161148    
       938 -0.9917365896      0.7628742997E-01  0.3814371498       1.039900638      -1.439826395      0.1829785834      0.8058770669    
       938 -0.9917365896      0.7628742997E-01  0.3814371498       1.531909864      0.2650519274     -0.1279953083      -1.472450398    
       938 -0.9917365896      0.7628742997E-01  0.3814371498       1.567728287      0.1131023689      0.2077548178E-01   1.456895338    
       938 -0.9917365896      0.7628742997E-01  0.3814371498       1.936893090       1.995795704     -0.1360943447     -0.1587463034    
       938 -0.9917365896      0.7628742997E-01  0.3814371498       2.151510274      0.1645291925     -0.9140047629      0.3224249023    
       939  -1.068024020      0.1525748599      0.3051497199       1.067049410     -0.3149064908       1.105039358     -0.6174901582    
       939  -1.068024020      0.1525748599      0.3051497199       1.143699941      -2.062422488      0.3965366447      0.5633854446    
       939  -1.068024020      0.1525748599      0.3051497199       1.390525804      0.1290197379     -0.2059632490       1.851250556    
       939  -1.068024020      0.1525748599      0.3051497199       1.681956364      0.2426031670      0.4170682379E-01  -2.117481240    
       939  -1.068024020      0.1525748599      0.3051497199       1.762703612       2.325033129     -0.2254823562     -0.1091407873    
       939  -1.068024020      0.1525748599      0.3051497199       2.017684966      0.1839615558      -1.671589398      0.2241036360    
       940  -1.144311450      0.2288622899      0.2288622899       1.204983742     -0.3383827844      0.6044203783      0.6044240625    
       940  -1.144311450      0.2288622899      0.2288622899       1.249154688      0.2255792563      0.7196022083      0.7195966808    
       940  -1.144311450      0.2288622899      0.2288622899       1.315946053      -2.418434924      0.3801778695      0.3801793323    
       940  -1.144311450      0.2288622899      0.2288622899       1.568287422       2.363969691     -0.1575025282     -0.1575026826    
       940  -1.144311450      0.2288622899      0.2288622899       1.829958024      0.4045484524      -1.033221546      -1.033219201    
       940  -1.144311450      0.2288622899      0.2288622899       1.853576810     -0.4955111695E-01 -0.9708004961     -0.9708027188    
       941 -0.3814371498     -0.3814371498      0.9917365896       1.162721382     -0.4771443536     -0.4771426819       1.651240789    
       941 -0.3814371498     -0.3814371498      0.9917365896       1.322997732     -0.8319433844     -0.8319371383      0.6196746787    
       941 -0.3814371498     -0.3814371498      0.9917365896       1.483044119      0.4422619085      0.4422514041     -0.7354572839E-01
       941 -0.3814371498     -0.3814371498      0.9917365896       1.575114266     -0.3506867297     -0.3505152767      0.8483279999E-01
       941 -0.3814371498     -0.3814371498      0.9917365896       1.578537346       1.116152129       1.115990429     -0.6634697405    
       941 -0.3814371498     -0.3814371498      0.9917365896       1.868292091      0.2148401015      0.2148445534      -2.181127744    
       942 -0.4577245798     -0.3051497199      0.9154491596       1.067049425     -0.6174885104     -0.3149043699       1.105039540    
       942 -0.4577245798     -0.3051497199      0.9154491596       1.143700055      0.5633909875      -2.062422195      0.3965372390    
       942 -0.4577245798     -0.3051497199      0.9154491596       1.390525846       1.851246680      0.1290232631     -0.2059652839    
       942 -0.4577245798     -0.3051497199      0.9154491596       1.681956472      -2.117478881      0.2426018188      0.4170735991E-01
       942 -0.4577245798     -0.3051497199      0.9154491596       1.762703493     -0.1091418738       2.325039899     -0.2254851827    
       942 -0.4577245798     -0.3051497199      0.9154491596       2.017685039      0.2241071213      0.1839630160      -1.671584005    
       943 -0.5340120098     -0.2288622899      0.8391617297      0.9112277668      0.6939205169      -1.910973876      0.2466104260    
       943 -0.5340120098     -0.2288622899      0.8391617297       1.047386528     -0.7161696243     -0.4751614846E-01  0.5014707142    
       943 -0.5340120098     -0.2288622899      0.8391617297       1.289700188       1.469739462      0.1783351901     -0.1692451278    
       943 -0.5340120098     -0.2288622899      0.8391617297       1.852948458      -1.944191375      0.1538595934      0.4403038425E-01
       943 -0.5340120098     -0.2288622899      0.8391617297       1.963618181     -0.1673888252       2.291490480     -0.1000755328    
       943 -0.5340120098     -0.2288622899      0.8391617297       2.106214218      0.2532944493      0.6468805835E-01 -0.8497487302    
       944 -0.6102994398     -0.1525748599      0.7628742997      0.7217786799      0.5994323573      -1.419934667      0.7305669515E-06
       944 -0.6102994398     -0.1525748599      0.7628742997       1.085721174     -0.6627248705      0.8763185010E-01  0.6902224449E-06
       944 -0.6102994398     -0.1525748599      0.7628742997       1.216194021      0.9987801734      0.1645860752     -0.1803847996E-05
       944 -0.6102994398     -0.1525748599      0.7628742997       1.987834809      -1.422251377      0.3971495710E-01 -0.2106886850E-05
       944 -0.6102994398     -0.1525748599      0.7628742997       2.120589557      0.2216011179      0.2203892184E-02  0.3683798677E-06
       944 -0.6102994398     -0.1525748599      0.7628742997       2.143732786     -0.1969183231       1.865174620     -0.1973435598E-05
       945 -0.6865868697     -0.7628742997E-01  0.6865868697      0.6144918711      0.3299131638     -0.7425423505     -0.3299132607    
       945 -0.6865868697     -0.7628742997E-01  0.6865868697       1.140896405     -0.1028373237      0.6816786656E-01  0.1028392240    
       945 -0.6865868697     -0.7628742997E-01  0.6865868697       1.167141074      0.2298536750      0.9587346531E-01 -0.2298587171    
       945 -0.6865868697     -0.7628742997E-01  0.6865868697       2.068126418     -0.4242888634     -0.2012788435E-01  0.4242906016    
       945 -0.6865868697     -0.7628742997E-01  0.6865868697       2.085121309     -0.2104421514      0.8230543140E-02  0.2104401590    
       945 -0.6865868697     -0.7628742997E-01  0.6865868697       2.266554763     -0.1336047211       1.059721865      0.1336026404    
       946 -0.7628742997      0.5551115123E-16  0.6102994398      0.6117268279     -0.6313283905E-07 -0.8423419805E-07 -0.6600022937    
       946 -0.7628742997      0.5551115123E-16  0.6102994398       1.092590130     -0.8627409519E-06 -0.1007686956E-05  0.7602538887    
       946 -0.7628742997      0.5551115123E-16  0.6102994398       1.229209863      0.1777506956E-05  0.3416419286E-06 -0.9760672360    
       946 -0.7628742997      0.5551115123E-16  0.6102994398       1.990851375      0.1233290382E-05  0.6875486135E-06   1.351514685    
       946 -0.7628742997      0.5551115123E-16  0.6102994398       2.119827884      0.2026884167E-06  0.1073575211E-05 -0.2500755644    
       946 -0.7628742997      0.5551115123E-16  0.6102994398       2.296805374      0.2056188348E-06 -0.1251498139E-05  0.2785584867    
       947 -0.8391617297      0.7628742997E-01  0.5340120098      0.7092242579     -0.2745309379      0.6859159537     -0.8720187220    
       947 -0.8391617297      0.7628742997E-01  0.5340120098       1.041817848     -0.4373960381      0.2134288867E-01  0.9506730937    
       947 -0.8391617297      0.7628742997E-01  0.5340120098       1.309265176      0.1972851865     -0.6915512472E-01  -1.411032744    
       947 -0.8391617297      0.7628742997E-01  0.5340120098       1.869178612     -0.1668253323E-01 -0.5481926186E-01   1.793636818    
       947 -0.8391617297      0.7628742997E-01  0.5340120098       2.113179450      0.7511596675     -0.2632032707E-01 -0.3143570317    
       947 -0.8391617297      0.7628742997E-01  0.5340120098       2.228926847      0.1100696836     -0.9862080999      0.3406097302    
       948 -0.9154491596      0.1525748599      0.4577245798      0.8793554989     -0.4382789683       1.228428387     -0.8741359996    
       948 -0.9154491596      0.1525748599      0.4577245798       1.030682578     -0.9521716955      0.2017193480      0.8737371818    
       948 -0.9154491596      0.1525748599      0.4577245798       1.407076043      0.2719789936     -0.8498869115E-01  -1.788001683    
       948 -0.9154491596      0.1525748599      0.4577245798       1.714011015     -0.8679776681E-02 -0.1542826932       2.055430967    
       948 -0.9154491596      0.1525748599      0.4577245798       2.042238248       1.504912456     -0.1983626903     -0.2582072604    
       948 -0.9154491596      0.1525748599      0.4577245798       2.089516503      0.1908041385      -1.650269551      0.2843658992    
       949 -0.9917365896      0.2288622899      0.3814371498       1.077811943      -1.093751674       1.093749414      0.3911964340E-05
       949 -0.9917365896      0.2288622899      0.3814371498       1.098097349     -0.9397235160      0.9397303097     -0.2884811222E-05
       949 -0.9917365896      0.2288622899      0.3814371498       1.503668239      0.2139618139     -0.2139606832     -0.6787215169E-05
       949 -0.9917365896      0.2288622899      0.3814371498       1.565582477      0.4628036490E-01 -0.4627996988E-01  0.5008245683E-05
       949 -0.9917365896      0.2288622899      0.3814371498       1.887823713       1.250436793      -1.250435328      0.2703698301E-05
       949 -0.9917365896      0.2288622899      0.3814371498       1.920487370       1.149055253      -1.149049270     -0.5214046324E-05
       950  -1.068024020      0.3051497199      0.3051497199       1.220825230      -2.027478530      0.5584794535      0.5584789848    
       950  -1.068024020      0.3051497199      0.3051497199       1.262111071     -0.6348093877      0.6548399602      0.6548433871    
       950  -1.068024020      0.3051497199      0.3051497199       1.384738073      0.1781253014      0.8347777226      0.8347757873    
       950  -1.068024020      0.3051497199      0.3051497199       1.683051079       1.235527786     -0.8728373167     -0.8728325180    
       950  -1.068024020      0.3051497199      0.3051497199       1.693201608     -0.9425478486E-01  -1.030730797      -1.030724188    
       950  -1.068024020      0.3051497199      0.3051497199       1.741916921       1.789275956     -0.4725737124     -0.4725785798    
       951 -0.3051497199     -0.3051497199       1.068024020       1.220825229     -0.5584802914     -0.5584762740       2.027476296    
       951 -0.3051497199     -0.3051497199       1.068024020       1.262111126     -0.6548445510     -0.6548384160      0.6348110783    
       951 -0.3051497199     -0.3051497199       1.068024020       1.384738139     -0.8347761135     -0.8347777380     -0.1781208237    
       951 -0.3051497199     -0.3051497199       1.068024020       1.683051057      0.8728306685      0.8728396817      -1.235533025    
       951 -0.3051497199     -0.3051497199       1.068024020       1.693201617       1.030725185       1.030731945      0.9425395278E-01
       951 -0.3051497199     -0.3051497199       1.068024020       1.741917021      0.4725769328      0.4725686859      -1.789270759    
       952 -0.3814371498     -0.2288622899      0.9917365896       1.077812338      0.2265915754E-05  -1.093749974       1.093745405    
       952 -0.3814371498     -0.2288622899      0.9917365896       1.098097511     -0.2498672831E-05 -0.9397289114      0.9397307580    
       952 -0.3814371498     -0.2288622899      0.9917365896       1.503668451      0.1163090391E-05  0.2139587276     -0.2139570636    
       952 -0.3814371498     -0.2288622899      0.9917365896       1.565582583      0.1304247829E-05  0.4628224094E-01 -0.4628666182E-01
       952 -0.3814371498     -0.2288622899      0.9917365896       1.887823705     -0.1644028350E-05   1.250439262      -1.250437883    
       952 -0.3814371498     -0.2288622899      0.9917365896       1.920487477     -0.1759657359E-05   1.149048093      -1.149052901    
       953 -0.4577245798     -0.1525748599      0.9154491596      0.8793555118      0.8741327771      -1.228432597      0.4382824967    
       953 -0.4577245798     -0.1525748599      0.9154491596       1.030682581     -0.8737324273     -0.2017190897      0.9521711426    
       953 -0.4577245798     -0.1525748599      0.9154491596       1.407076069       1.788003040      0.8498719520E-01 -0.2719808390    
       953 -0.4577245798     -0.1525748599      0.9154491596       1.714011022      -2.055433628      0.1542781201      0.8679057128E-02
       953 -0.4577245798     -0.1525748599      0.9154491596       2.042238301      0.2582057941      0.1983586120      -1.504907648    
       953 -0.4577245798     -0.1525748599      0.9154491596       2.089516514     -0.2843645077       1.650268557     -0.1908040646    
       954 -0.5340120098     -0.7628742997E-01  0.8391617297      0.7092242666      0.8720166609     -0.6859163851      0.2745320901    
       954 -0.5340120098     -0.7628742997E-01  0.8391617297       1.041817823     -0.9506745768     -0.2134155810E-01  0.4373926451    
       954 -0.5340120098     -0.7628742997E-01  0.8391617297       1.309265184       1.411035748      0.6915646946E-01 -0.1972861879    
       954 -0.5340120098     -0.7628742997E-01  0.8391617297       1.869178620      -1.793637779      0.5482159378E-01  0.1668742343E-01
       954 -0.5340120098     -0.7628742997E-01  0.8391617297       2.113179462      0.3143534710      0.2632039650E-01 -0.7511576918    
       954 -0.5340120098     -0.7628742997E-01  0.8391617297       2.228926867     -0.3406072493      0.9862102455     -0.1100758422    
       955 -0.6102994398      0.5551115123E-16  0.7628742997      0.6117268099      0.6600018044      0.3147237964E-06  0.9588927479E-07
       955 -0.6102994398      0.5551115123E-16  0.7628742997       1.092590142     -0.7602495834      0.1568955937E-06  0.9712864676E-06
       955 -0.6102994398      0.5551115123E-16  0.7628742997       1.229209846      0.9760671372      0.1489751075E-05  0.2353263038E-06
       955 -0.6102994398      0.5551115123E-16  0.7628742997       1.990851367      -1.351515373      0.1179549474E-05  0.4744761059E-06
       955 -0.6102994398      0.5551115123E-16  0.7628742997       2.119827876      0.2500750023      0.2093977723E-05  0.1970426966E-06
       955 -0.6102994398      0.5551115123E-16  0.7628742997       2.296805349     -0.2785516496      0.1969097078E-06 -0.2874542458E-06
       956 -0.6865868697      0.7628742997E-01  0.6865868697      0.6144918844      0.3299119240      0.7425423396     -0.3299112858    
       956 -0.6865868697      0.7628742997E-01  0.6865868697       1.140896410     -0.1028339869     -0.6816908401E-01  0.1028346317    
       956 -0.6865868697      0.7628742997E-01  0.6865868697       1.167141085      0.2298575073     -0.9587358193E-01 -0.2298585550    
       956 -0.6865868697      0.7628742997E-01  0.6865868697       2.068126421     -0.4242916298      0.2012578006E-01  0.4242892593    
       956 -0.6865868697      0.7628742997E-01  0.6865868697       2.085121313     -0.2104458058     -0.8232936046E-02  0.2104484398    
       956 -0.6865868697      0.7628742997E-01  0.6865868697       2.266554780     -0.1336053538      -1.059720880      0.1336020679    
       957 -0.7628742997      0.1525748599      0.6102994398      0.7217786847      0.6881744324E-06   1.419936299     -0.5994321275    
       957 -0.7628742997      0.1525748599      0.6102994398       1.085721173     -0.1910107715E-07 -0.8763095978E-01  0.6627240505    
       957 -0.7628742997      0.1525748599      0.6102994398       1.216194027      0.1026098180E-05 -0.1645867696     -0.9987816560    
       957 -0.7628742997      0.1525748599      0.6102994398       1.987834805     -0.5855090833E-06 -0.3971591530E-01   1.422248555    
       957 -0.7628742997      0.1525748599      0.6102994398       2.120589559      0.2194647903E-06 -0.2203678083E-02 -0.2215995282    
       957 -0.7628742997      0.1525748599      0.6102994398       2.143732793      0.1725496442E-05  -1.865175483      0.1969204493    
       958 -0.8391617297      0.2288622899      0.5340120098      0.9112277525     -0.2466119929       1.910976174     -0.6939166149    
       958 -0.8391617297      0.2288622899      0.5340120098       1.047386533     -0.5014704014      0.4751573488E-01  0.7161687427    
       958 -0.8391617297      0.2288622899      0.5340120098       1.289700196      0.1692464756     -0.1783374716      -1.469738158    
       958 -0.8391617297      0.2288622899      0.5340120098       1.852948456     -0.4403008857E-01 -0.1538571431       1.944195118    
       958 -0.8391617297      0.2288622899      0.5340120098       1.963618149      0.1000746280      -2.291491064      0.1673901044    
       958 -0.8391617297      0.2288622899      0.5340120098       2.106214244      0.8497487292     -0.6468623068E-01 -0.2532935545    
       959 -0.9154491596      0.3051497199      0.4577245798       1.067049470      -1.105037657      0.3149031570      0.6174871756    
       959 -0.9154491596      0.3051497199      0.4577245798       1.143699993     -0.3965388394       2.062425974     -0.5633855197    
       959 -0.9154491596      0.3051497199      0.4577245798       1.390525789      0.2059656513     -0.1290195572      -1.851246195    
       959 -0.9154491596      0.3051497199      0.4577245798       1.681956477     -0.4170936987E-01 -0.2426018270       2.117480548    
       959 -0.9154491596      0.3051497199      0.4577245798       1.762703565      0.2254845540      -2.325040328      0.1091392848    
       959 -0.9154491596      0.3051497199      0.4577245798       2.017685002       1.671581683     -0.1839600616     -0.2241026639    
       960 -0.9917365896      0.3814371498      0.3814371498       1.162721397      -1.651243047      0.4771429638      0.4771432591    
       960 -0.9917365896      0.3814371498      0.3814371498       1.322997729     -0.6196702332      0.8319366828      0.8319398832    
       960 -0.9917365896      0.3814371498      0.3814371498       1.483044057      0.7354719046E-01 -0.4422544922     -0.4422696126    
       960 -0.9917365896      0.3814371498      0.3814371498       1.575114312     -0.8483575352E-01  0.3505074046      0.3507022087    
       960 -0.9917365896      0.3814371498      0.3814371498       1.578537363      0.6634710045      -1.115982239      -1.116161321    
       960 -0.9917365896      0.3814371498      0.3814371498       1.868292079       2.181132711     -0.2148421528     -0.2148409335    
       961 -0.2288622899     -0.2288622899       1.144311450       1.204983770     -0.6044214328     -0.6044210212      0.3383813840    
       961 -0.2288622899     -0.2288622899       1.144311450       1.249154774     -0.7195998275     -0.7195991420     -0.2255818179    
       961 -0.2288622899     -0.2288622899       1.144311450       1.315946057     -0.3801778834     -0.3801774678       2.418436452    
       961 -0.2288622899     -0.2288622899       1.144311450       1.568287451      0.1575063056      0.1575060187      -2.363971860    
       961 -0.2288622899     -0.2288622899       1.144311450       1.829958154       1.033224904       1.033216676     -0.4045490399    
       961 -0.2288622899     -0.2288622899       1.144311450       1.853576814      0.9708009862      0.9708050532      0.4954770331E-01
       962 -0.3051497199     -0.1525748599       1.068024020       1.067049438      0.6174910683      -1.105042400      0.3149045334    
       962 -0.3051497199     -0.1525748599       1.068024020       1.143699947     -0.5633886176     -0.3965360893       2.062426055    
       962 -0.3051497199     -0.1525748599       1.068024020       1.390525814      -1.851247910      0.2059630443     -0.1290236794    
       962 -0.3051497199     -0.1525748599       1.068024020       1.681956353       2.117476750     -0.4170534550E-01 -0.2426024194    
       962 -0.3051497199     -0.1525748599       1.068024020       1.762703630      0.1091466009      0.2254830931      -2.325036280    
       962 -0.3051497199     -0.1525748599       1.068024020       2.017684979     -0.2241056795       1.671586991     -0.1839584895    
       963 -0.3814371498     -0.7628742997E-01  0.9917365896      0.9136537508      0.8681211784     -0.5925181321      0.4624826445    
       963 -0.3814371498     -0.7628742997E-01  0.9917365896       1.039900630     -0.8058811925     -0.1829807168       1.439825624    
       963 -0.3814371498     -0.7628742997E-01  0.9917365896       1.531909923       1.472457204      0.1279954724     -0.2650448435    
       963 -0.3814371498     -0.7628742997E-01  0.9917365896       1.567728237      -1.456897078     -0.2077208441E-01 -0.1131015860    
       963 -0.3814371498     -0.7628742997E-01  0.9917365896       1.936893075      0.1587477792      0.1360918442      -1.995794826    
       963 -0.3814371498     -0.7628742997E-01  0.9917365896       2.151510275     -0.3224274529      0.9140063562     -0.1645299208    
       964 -0.4577245798     -0.2775557562E-16  0.9154491596      0.7835664401      0.9737724254      0.6280740040E-06  0.4419852949    
       964 -0.4577245798     -0.2775557562E-16  0.9154491596       1.014608701     -0.9922734019      0.1339185273E-05  0.8992665681    
       964 -0.4577245798     -0.2775557562E-16  0.9154491596       1.414013368       1.753579332      0.4326183823E-07 -0.2757221392    
       964 -0.4577245798     -0.2775557562E-16  0.9154491596       1.725796438      -1.976620442      0.1712267389E-05 -0.4945442187E-01
       964 -0.4577245798     -0.2775557562E-16  0.9154491596       2.055484258      0.2868502854      0.7281404460E-06  -1.419249458    
       964 -0.4577245798     -0.2775557562E-16  0.9154491596       2.227150144     -0.3852854144     -0.9738659802E-06 -0.1617253204    
       965 -0.5340120098      0.7628742997E-01  0.8391617297      0.7092243946      0.8720195148      0.6859152888      0.2745311085    
       965 -0.5340120098      0.7628742997E-01  0.8391617297       1.041817908     -0.9506732463      0.2134205863E-01  0.4373943498    
       965 -0.5340120098      0.7628742997E-01  0.8391617297       1.309265398       1.411032537     -0.6915575102E-01 -0.1972856501    
       965 -0.5340120098      0.7628742997E-01  0.8391617297       1.869178855      -1.793634605     -0.5482209402E-01  0.1668527837E-01
       965 -0.5340120098      0.7628742997E-01  0.8391617297       2.113179476      0.3143550880     -0.2632120314E-01 -0.7511598300    
       965 -0.5340120098      0.7628742997E-01  0.8391617297       2.228926882     -0.3406082948     -0.9862092340     -0.1100774118    
       966 -0.6102994398      0.1525748599      0.7628742997      0.7217786757      0.5994323385       1.419934811     -0.7577258999E-06
       966 -0.6102994398      0.1525748599      0.7628742997       1.085721187     -0.6627238267     -0.8763248532E-01 -0.8579534305E-06
       966 -0.6102994398      0.1525748599      0.7628742997       1.216194032      0.9987813893     -0.1645865625     -0.4630666843E-06
       966 -0.6102994398      0.1525748599      0.7628742997       1.987834802      -1.422249474     -0.3971498372E-01  0.9164217511E-06
       966 -0.6102994398      0.1525748599      0.7628742997       2.120589581      0.2216028502     -0.2204484012E-02 -0.3119014564E-05
       966 -0.6102994398      0.1525748599      0.7628742997       2.143732782     -0.1969186265      -1.865174624      0.1270791663E-06
       967 -0.6865868697      0.2288622899      0.6865868697      0.8341648161      0.2720487033       2.090544967     -0.2720497073    
       967 -0.6865868697      0.2288622899      0.6865868697       1.121382621      0.5144758831E-02 -0.1795004379     -0.5144998729E-02
       967 -0.6865868697      0.2288622899      0.6865868697       1.139982208      0.2403981359     -0.2472888511     -0.2403991273    
       967 -0.6865868697      0.2288622899      0.6865868697       1.982320270     -0.6995779533E-01  -2.452813302      0.6995873842E-01
       967 -0.6865868697      0.2288622899      0.6865868697       2.073352099     -0.4232526610      0.4329005600E-01  0.4232502083    
       967 -0.6865868697      0.2288622899      0.6865868697       2.082487825     -0.3088413266     -0.3084925400E-01  0.3088446114    
       968 -0.7628742997      0.3051497199      0.6102994398       1.030533663      0.3160689820E-06   2.547238617     -0.4067047470    
       968 -0.7628742997      0.3051497199      0.6102994398       1.067383328     -0.9781705161E-08 -0.1404874901      0.4110383964    
       968 -0.7628742997      0.3051497199      0.6102994398       1.182321243     -0.3284396374E-06 -0.2648726016      -1.053169211    
       968 -0.7628742997      0.3051497199      0.6102994398       1.784529394     -0.3949003789E-05  -2.615470296      0.2503717068E-01
       968 -0.7628742997      0.3051497199      0.6102994398       1.978954527     -0.1306022428E-05 -0.7370518846E-01   1.597206908    
       968 -0.7628742997      0.3051497199      0.6102994398       2.121925835     -0.2066362975E-05  0.3014048584E-02 -0.1570972086    
       969 -0.8391617297      0.3814371498      0.5340120098       1.053090715     -0.5817367313      0.3299130401E-01  0.3672677112    
       969 -0.8391617297      0.3814371498      0.5340120098       1.257370702      0.8180436376E-01 -0.1697103946      -1.488871469    
       969 -0.8391617297      0.3814371498      0.5340120098       1.268294259     -0.1829347876       2.551729355     -0.3100129616    
       969 -0.8391617297      0.3814371498      0.5340120098       1.590189122      0.9350271629E-01  -2.407086313     -0.1024824078    
       969 -0.8391617297      0.3814371498      0.5340120098       1.828867551     -0.4021189321E-01 -0.1283045895       2.069720697    
       969 -0.8391617297      0.3814371498      0.5340120098       2.095226679      0.9581849484     -0.7541127953E-01 -0.1570973590    
       970 -0.9154491596      0.4577245798      0.4577245798       1.108129143      -1.176939413      0.2230144120      0.2230146369    
       970 -0.9154491596      0.4577245798      0.4577245798       1.341837136     -0.7917534086E-01 -0.9694949390     -0.9694936866    
       970 -0.9154491596      0.4577245798      0.4577245798       1.432592276     -0.1204018382      0.6052063687      0.6052178541    
       970 -0.9154491596      0.4577245798      0.4577245798       1.452080905      0.1525941316     -0.5679560976     -0.5679686210    
       970 -0.9154491596      0.4577245798      0.4577245798       1.708642881      0.1217101751E-01   1.005449395       1.005446968    
       970 -0.9154491596      0.4577245798      0.4577245798       1.992785526       1.736643927     -0.1349845791     -0.1349846697    
       971 -0.1525748599     -0.1525748599       1.220598880       1.130477656     -0.5112788612     -0.5112810072     -0.1154277757E-01
       971 -0.1525748599     -0.1525748599       1.220598880       1.135095189     -0.5234131381     -0.5234072481     -0.2538970919    
       971 -0.1525748599     -0.1525748599       1.220598880       1.401733322     -0.1930665387E-01 -0.1930662679E-01  -2.166946121    
       971 -0.1525748599     -0.1525748599       1.220598880       1.479839922     -0.1228712020     -0.1228688324       2.786319162    
       971 -0.1525748599     -0.1525748599       1.220598880       1.958065343      0.9070032498      0.9069947601     -0.1765312804    
       971 -0.1525748599     -0.1525748599       1.220598880       1.990229613      0.7615908708      0.7615866741      0.2691893787E-01
       972 -0.2288622899     -0.7628742997E-01   1.144311450       1.053090684      0.3672680355     -0.5817361356      0.3299205162E-01
       972 -0.2288622899     -0.7628742997E-01   1.144311450       1.257370754      -1.488865958      0.8181025668E-01 -0.1696975754    
       972 -0.2288622899     -0.7628742997E-01   1.144311450       1.268294480     -0.3100205469     -0.1829340653       2.551718058    
       972 -0.2288622899     -0.7628742997E-01   1.144311450       1.590189168     -0.1024850557      0.9350195754E-01  -2.407084470    
       972 -0.2288622899     -0.7628742997E-01   1.144311450       1.828867638       2.069718569     -0.4020745005E-01 -0.1283053333    
       972 -0.2288622899     -0.7628742997E-01   1.144311450       2.095226626     -0.1571024625      0.9581865023     -0.7541472418E-01
       973 -0.3051497199     -0.2775557562E-16   1.068024020      0.9801277334      0.6778187349     -0.2687375646E-06  0.2617104994    
       973 -0.3051497199     -0.2775557562E-16   1.068024020       1.112004981     -0.5680431383     -0.2184841813E-06   2.065900418    
       973 -0.3051497199     -0.2775557562E-16   1.068024020       1.407034296      -1.807457208     -0.4702782734E-06 -0.2247402517    
       973 -0.3051497199     -0.2775557562E-16   1.068024020       1.678153696       2.122861401     -0.1302374922E-05 -0.1933267011    
       973 -0.3051497199     -0.2775557562E-16   1.068024020       1.782240257     -0.1918903906E-01  0.8673167604E-06  -2.312911506    
       973 -0.3051497199     -0.2775557562E-16   1.068024020       2.154308530     -0.2533720941     -0.1084416004E-05 -0.1070126126    
       974 -0.3814371498      0.7628742997E-01  0.9917365896      0.9136537303      0.8681202892      0.5925201590      0.4624839769    
       974 -0.3814371498      0.7628742997E-01  0.9917365896       1.039900636     -0.8058788315      0.1829790099       1.439825019    
       974 -0.3814371498      0.7628742997E-01  0.9917365896       1.531909931       1.472447501     -0.1279954279     -0.2650592128    
       974 -0.3814371498      0.7628742997E-01  0.9917365896       1.567728224      -1.456886624      0.2077328503E-01 -0.1130889678    
       974 -0.3814371498      0.7628742997E-01  0.9917365896       1.936893072      0.1587482226     -0.1360924141      -1.995794640    
       974 -0.3814371498      0.7628742997E-01  0.9917365896       2.151510270     -0.3224279120     -0.9140058289     -0.1645322606    
       975 -0.4577245798      0.1525748599      0.9154491596      0.8793554946      0.8741349348       1.228430107      0.4382814651    
       975 -0.4577245798      0.1525748599      0.9154491596       1.030682604     -0.8737369132      0.2017179449      0.9521703775    
       975 -0.4577245798      0.1525748599      0.9154491596       1.407076062       1.788001894     -0.8498679094E-01 -0.2719766810    
       975 -0.4577245798      0.1525748599      0.9154491596       1.714011039      -2.055432617     -0.1542818848      0.8676669606E-02
